"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"JSD, surgical_case_durations    sigma    0.005",92.0,90.0,79.0
"JSD, surgical_case_durations    sigma    0.01",4021.0,4027.0,3958.0
"JSD, surgical_case_durations    sigma    0.02",16226.0,16267.0,15906.0
"JSD, surgical_case_durations    sigma    0.05",33310.0,33729.0,33325.0
"JSD, surgical_case_durations    sigma    0.1",42859.0,42821.0,43202.0
"JSD, surgical_case_durations    sigma    0.2",47649.0,47891.0,47195.0
"JSD, surgical_case_durations    missing_entry    0.001",53.0,61.0,54.0
"JSD, surgical_case_durations    missing_entry    0.005",252.0,302.0,277.0
"JSD, surgical_case_durations    missing_entry    0.01",553.0,532.0,540.0
"JSD, surgical_case_durations    missing_entry    0.05",2859.0,2907.0,2876.0
"JSD, surgical_case_durations    missing_entry    0.1",6092.0,6066.0,6047.0
"JSD, surgical_case_durations    missing_entry    0.5",33044.0,33179.0,33188.0
"JSD, surgical_case_durations    missing_entry_combined    0.001",16293.0,16158.0,16147.0
"JSD, surgical_case_durations    missing_entry_combined    0.005",16384.0,16713.0,16710.0
"JSD, surgical_case_durations    missing_entry_combined    0.01",16769.0,16445.0,16853.0
"JSD, surgical_case_durations    missing_entry_combined    0.05",18907.0,18749.0,18852.0
"JSD, surgical_case_durations    missing_entry_combined    0.1",21728.0,21485.0,21349.0
"JSD, surgical_case_durations    missing_entry_combined    0.5",41385.0,41727.0
"JSDu, surgical_case_durations    sigma    0.005",45.0,53.0
"JSDu, surgical_case_durations    sigma    0.01",1452.0,1467.0
"JSDu, surgical_case_durations    sigma    0.02",6130.0,5434.0
"JSDu, surgical_case_durations    sigma    0.05",12390.0,13092.0
"JSDu, surgical_case_durations    sigma    0.1",17094.0,16385.0
"JSDu, surgical_case_durations    sigma    0.2",17400.0,17410.0
"JSDu, surgical_case_durations    missing_entry    0.001",42.0,49.0
"JSDu, surgical_case_durations    missing_entry    0.005",223.0,208.0
"JSDu, surgical_case_durations    missing_entry    0.01",430.0,477.0
"JSDu, surgical_case_durations    missing_entry    0.05",1918.0,1822.0
"JSDu, surgical_case_durations    missing_entry    0.1",3347.0,3387.0
"JSDu, surgical_case_durations    missing_entry    0.5",16678.0,17635.0
"JSDu, surgical_case_durations    missing_entry_combined    0.001",6344.0,6368.0
"JSDu, surgical_case_durations    missing_entry_combined    0.005",6100.0,6068.0
"JSDu, surgical_case_durations    missing_entry_combined    0.01",6288.0,6304.0
"JSDu, surgical_case_durations    missing_entry_combined    0.05",7658.0,8251.0
"JSDu, surgical_case_durations    missing_entry_combined    0.1",9682.0,9012.0
"JSDu, surgical_case_durations    missing_entry_combined    0.5",22141.0,21700.0
"JSD, LBP RA    sigma    0.005",45.0,45.0
"JSD, LBP RA    sigma    0.01",1716.0,1520.0
"JSD, LBP RA    sigma    0.02",5809.0,5739.0
"JSD, LBP RA    sigma    0.05",13332.0,13028.0
"JSD, LBP RA    sigma    0.1",17711.0,17584.0
"JSD, LBP RA    sigma    0.2",19080.0,19000.0
"JSD, LBP RA    missing_entry    0.001",29.0,18.0
"JSD, LBP RA    missing_entry    0.005",110.0,124.0
"JSD, LBP RA    missing_entry    0.01",212.0,226.0
"JSD, LBP RA    missing_entry    0.05",1217.0,1214.0
"JSD, LBP RA    missing_entry    0.1",2518.0,2543.0
"JSD, LBP RA    missing_entry    0.5",13698.0,13817.0
"JSD, LBP RA    missing_entry_combined    0.001",5619.0,5665.0
"JSD, LBP RA    missing_entry_combined    0.005",5791.0,6114.0
"JSD, LBP RA    missing_entry_combined    0.01",6053.0,5893.0
"JSD, LBP RA    missing_entry_combined    0.05",6868.0,6900.0
"JSD, LBP RA    missing_entry_combined    0.1",7653.0,8009.0
"JSD, LBP RA    missing_entry_combined    0.5",16449.0,16640.0
"JSDu, LBP RA    sigma    0.005",29.0,43.0
"JSDu, LBP RA    sigma    0.01",1080.0,1073.0
"JSDu, LBP RA    sigma    0.02",3324.0,3291.0
"JSDu, LBP RA    sigma    0.05",7205.0,7070.0
"JSDu, LBP RA    sigma    0.1",9124.0,8777.0
"JSDu, LBP RA    sigma    0.2",8434.0,7795.0
"JSDu, LBP RA    missing_entry    0.001",25.0,19.0
"JSDu, LBP RA    missing_entry    0.005",118.0,120.0
"JSDu, LBP RA    missing_entry    0.01",209.0,223.0
"JSDu, LBP RA    missing_entry    0.05",1001.0,1014.0
"JSDu, LBP RA    missing_entry    0.1",2019.0,2007.0
"JSDu, LBP RA    missing_entry    0.5",9781.0,9866.0
"JSDu, LBP RA    missing_entry_combined    0.001",3318.0,3353.0
"JSDu, LBP RA    missing_entry_combined    0.005",3291.0,3468.0
"JSDu, LBP RA    missing_entry_combined    0.01",3538.0,3588.0
"JSDu, LBP RA    missing_entry_combined    0.05",4254.0,4192.0
"JSDu, LBP RA    missing_entry_combined    0.1",4925.0,4765.0
"JSDu, LBP RA    missing_entry_combined    0.5",10083.0,10827.0
"JSD, surgical_case_durations, SD=4    sigma    0.005",91.0,107.0
"JSD, surgical_case_durations, SD=4    sigma    0.01",4403.0,4384.0
"JSD, surgical_case_durations, SD=4    sigma    0.02",21170.0,21283.0
"JSD, surgical_case_durations, SD=4    sigma    0.05",43181.0,43752.0
"JSD, surgical_case_durations, SD=4    sigma    0.1",54590.0,54679.0
"JSD, surgical_case_durations, SD=4    sigma    0.2",57511.0,58474.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.001",76.0,87.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.005",389.0,407.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.01",807.0,759.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.05",4097.0,4102.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.1",8331.0,8503.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.5",42594.0,41823.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.001",20897.0,21216.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.005",21610.0,21483.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.01",22086.0,21360.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.05",24157.0,24241.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.1",27403.0,27384.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.5",52252.0,51694.0
"JSDu, surgical_case_durations, SD=4    sigma    0.005",95.0,123.0
"JSDu, surgical_case_durations, SD=4    sigma    0.01",2904.0,2889.0
"JSDu, surgical_case_durations, SD=4    sigma    0.02",10658.0,10292.0
"JSDu, surgical_case_durations, SD=4    sigma    0.05",16575.0,17110.0
"JSDu, surgical_case_durations, SD=4    sigma    0.1",19005.0,18851.0
"JSDu, surgical_case_durations, SD=4    sigma    0.2",19408.0,20374.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.001",60.0,76.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.005",338.0,355.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.01",642.0,689.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.05",3145.0,3098.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.1",5991.0,5944.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.5",29244.0,29122.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.001",10720.0,11289.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.005",11625.0,11136.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.01",11363.0,11510.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.05",13844.0,13040.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.1",16576.0,17123.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.5",38318.0,37231.0
"JSD, LBP RA, SD=4    sigma    0.005",0.0,0.0
"JSD, LBP RA, SD=4    sigma    0.01",240.0,237.0
"JSD, LBP RA, SD=4    sigma    0.02",6066.0,6220.0
"JSD, LBP RA, SD=4    sigma    0.05",16296.0,16964.0
"JSD, LBP RA, SD=4    sigma    0.1",19891.0,19710.0
"JSD, LBP RA, SD=4    sigma    0.2",21241.0,21719.0
"JSD, LBP RA, SD=4    missing_entry    0.001",29.0,28.0
"JSD, LBP RA, SD=4    missing_entry    0.005",150.0,160.0
"JSD, LBP RA, SD=4    missing_entry    0.01",281.0,291.0
"JSD, LBP RA, SD=4    missing_entry    0.05",1613.0,1541.0
"JSD, LBP RA, SD=4    missing_entry    0.1",3207.0,3139.0
"JSD, LBP RA, SD=4    missing_entry    0.5",16122.0,16506.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.001",6159.0,6212.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.005",6352.0,6330.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.01",6523.0,6490.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.05",7443.0,7502.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.1",8782.0,8988.0
"JSD, LBP RA, SD=4    missing_entry_combined    0.5",19536.0,19299.0
"JSDu, LBP RA, SD=4    sigma    0.005",0.0,0.0
"JSDu, LBP RA, SD=4    sigma    0.01",201.0,220.0
"JSDu, LBP RA, SD=4    sigma    0.02",3273.0,3103.0
"JSDu, LBP RA, SD=4    sigma    0.05",5721.0,5803.0
"JSDu, LBP RA, SD=4    sigma    0.1",5890.0,6080.0
"JSDu, LBP RA, SD=4    sigma    0.2",5939.0,6374.0
"JSDu, LBP RA, SD=4    missing_entry    0.001",28.0,18.0
"JSDu, LBP RA, SD=4    missing_entry    0.005",132.0,114.0
"JSDu, LBP RA, SD=4    missing_entry    0.01",238.0,236.0
"JSDu, LBP RA, SD=4    missing_entry    0.05",1022.0,1014.0
"JSDu, LBP RA, SD=4    missing_entry    0.1",1567.0,1394.0
"JSDu, LBP RA, SD=4    missing_entry    0.5",8092.0,8416.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.001",3398.0,3118.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.005",3354.0,3110.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.01",3344.0,3523.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.05",4221.0,4459.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.1",5733.0,5646.0
"JSDu, LBP RA, SD=4    missing_entry_combined    0.5",13075.0,13335.0
"JSD, surgical_case_durations, SD=100    sigma    0.005",94.0,85.0
"JSD, surgical_case_durations, SD=100    sigma    0.01",4036.0,4019.0
"JSD, surgical_case_durations, SD=100    sigma    0.02",15420.0,15197.0
"JSD, surgical_case_durations, SD=100    sigma    0.05",30147.0,30457.0
"JSD, surgical_case_durations, SD=100    sigma    0.1",39091.0,38203.0
"JSD, surgical_case_durations, SD=100    sigma    0.2",42427.0,42648.0
