"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"JSD, surgical_case_durations    sigma    0.005",22700.0,22130.0,22146.0
"JSD, surgical_case_durations    sigma    0.01",26655.0,26121.0,25974.0
"JSD, surgical_case_durations    sigma    0.02",36437.0,36895.0,36513.0
"JSD, surgical_case_durations    sigma    0.05",48940.0,49985.0,49474.0
"JSD, surgical_case_durations    sigma    0.1",53697.0,54443.0,54116.0
"JSD, surgical_case_durations    sigma    0.2",50980.0,52007.0,53133.0
"JSD, surgical_case_durations    missing_entry    0.001",62.0,70.0,72.0
"JSD, surgical_case_durations    missing_entry    0.005",350.0,336.0,343.0
"JSD, surgical_case_durations    missing_entry    0.01",699.0,686.0,705.0
"JSD, surgical_case_durations    missing_entry    0.05",3445.0,3395.0,3427.0
"JSD, surgical_case_durations    missing_entry    0.1",6882.0,6902.0,6884.0
"JSD, surgical_case_durations    missing_entry    0.5",33663.0,33658.0,33619.0
"JSD, surgical_case_durations    missing_entry_combined    0.001",36486.0,36598.0,35915.0
"JSD, surgical_case_durations    missing_entry_combined    0.005",34940.0,35717.0,36582.0
"JSD, surgical_case_durations    missing_entry_combined    0.01",37365.0,36623.0,36655.0
"JSD, surgical_case_durations    missing_entry_combined    0.05",37700.0,37502.0,37445.0
"JSD, surgical_case_durations    missing_entry_combined    0.1",38980.0,39540.0,38314.0
"JSD, surgical_case_durations    missing_entry_combined    0.5",51270.0,50544.0,50627.0
"JSDu, surgical_case_durations    sigma    0.005",4949.0,5527.0,5044.0
"JSDu, surgical_case_durations    sigma    0.01",4538.0,4557.0,4659.0
"JSDu, surgical_case_durations    sigma    0.02",9517.0,9410.0,9563.0
"JSDu, surgical_case_durations    sigma    0.05",14919.0,14700.0,15201.0
"JSDu, surgical_case_durations    sigma    0.1",17601.0,17504.0,16836.0
"JSDu, surgical_case_durations    sigma    0.2",17580.0,17348.0,17193.0
"JSDu, surgical_case_durations    missing_entry    0.001",59.0,61.0,69.0
"JSDu, surgical_case_durations    missing_entry    0.005",346.0,312.0,352.0
"JSDu, surgical_case_durations    missing_entry    0.01",687.0,700.0,679.0
"JSDu, surgical_case_durations    missing_entry    0.05",3436.0,3413.0,3379.0
"JSDu, surgical_case_durations    missing_entry    0.1",6810.0,6829.0,6815.0
"JSDu, surgical_case_durations    missing_entry    0.5",32516.0,33241.0,32536.0
"JSDu, surgical_case_durations    missing_entry_combined    0.001",9330.0,9539.0,9704.0
"JSDu, surgical_case_durations    missing_entry_combined    0.005",9631.0,9527.0,9508.0
"JSDu, surgical_case_durations    missing_entry_combined    0.01",9771.0,9957.0,9869.0
"JSDu, surgical_case_durations    missing_entry_combined    0.05",11641.0,11267.0,11372.0
"JSDu, surgical_case_durations    missing_entry_combined    0.1",14073.0,13811.0,13966.0
"JSDu, surgical_case_durations    missing_entry_combined    0.5",31159.0,30441.0,30861.0
"JSD, LBP RA    sigma    0.005",10991.0,11017.0,11011.0
"JSD, LBP RA    sigma    0.01",15621.0,15159.0,15335.0
"JSD, LBP RA    sigma    0.02",19753.0,19380.0,19318.0
"JSD, LBP RA    sigma    0.05",20804.0,20161.0,20936.0
"JSD, LBP RA    sigma    0.1",20462.0,19643.0,20164.0
"JSD, LBP RA    sigma    0.2",19765.0,20311.0,21529.0
"JSD, LBP RA    missing_entry    0.001",24.0,27.0,27.0
"JSD, LBP RA    missing_entry    0.005",122.0,126.0,128.0
"JSD, LBP RA    missing_entry    0.01",251.0,280.0,258.0
"JSD, LBP RA    missing_entry    0.05",1303.0,1306.0,1361.0
"JSD, LBP RA    missing_entry    0.1",2667.0,2627.0,2677.0
"JSD, LBP RA    missing_entry    0.5",13332.0,13281.0,13441.0
"JSD, LBP RA    missing_entry_combined    0.001",19442.0,19414.0,19090.0
"JSD, LBP RA    missing_entry_combined    0.005",19450.0,19375.0,19348.0
"JSD, LBP RA    missing_entry_combined    0.01",19328.0,19358.0,19943.0
"JSD, LBP RA    missing_entry_combined    0.05",19885.0,19193.0,19674.0
"JSD, LBP RA    missing_entry_combined    0.1",20013.0,20208.0,19692.0
"JSD, LBP RA    missing_entry_combined    0.5",22241.0,22475.0,21683.0
"JSDu, LBP RA    sigma    0.005",10022.0,9832.0,10225.0
"JSDu, LBP RA    sigma    0.01",8322.0,8377.0,8449.0
"JSDu, LBP RA    sigma    0.02",7319.0,7386.0,7088.0
"JSDu, LBP RA    sigma    0.05",6933.0,6871.0,7087.0
"JSDu, LBP RA    sigma    0.1",6797.0,7277.0,7092.0
"JSDu, LBP RA    sigma    0.2",7464.0,7077.0,7696.0
"JSDu, LBP RA    missing_entry    0.001",26.0,29.0,23.0
"JSDu, LBP RA    missing_entry    0.005",129.0,130.0,130.0
"JSDu, LBP RA    missing_entry    0.01",262.0,258.0,254.0
"JSDu, LBP RA    missing_entry    0.05",1244.0,1269.0,1326.0
"JSDu, LBP RA    missing_entry    0.1",2523.0,2600.0,2484.0
"JSDu, LBP RA    missing_entry    0.5",11540.0,12069.0,11911.0
"JSDu, LBP RA    missing_entry_combined    0.001",7162.0,7312.0,7217.0
"JSDu, LBP RA    missing_entry_combined    0.005",7303.0,7333.0,7473.0
