"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",120253.0,120216.0,120221.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",52817.0,52812.0,52807.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",120375.0,120402.0,120362.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",52817.0,52816.0,52828.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",119971.0,120057.0,120090.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",52695.0,52684.0,52774.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",103448.0,100810.0,102901.0
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",43103.0,43289.0,43323.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",119103.0,119185.0,118141.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",49540.0,48748.0,50120.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",99293.0,97025.0,96218.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",40416.0,38497.0,39728.0
"JSD, surgical_case_durations    sigma    0.005",87865.0,87992.0,87898.0
"JSD, surgical_case_durations    sigma    0.01",79203.0,78916.0,79244.0
"JSD, surgical_case_durations    sigma    0.02",60960.0,60919.0,61387.0
"JSD, surgical_case_durations    sigma    0.05",38119.0,38022.0,38628.0
"JSD, surgical_case_durations    sigma    0.1",25181.0,25612.0,25286.0
"JSD, surgical_case_durations    sigma    0.2",20010.0,20000.0,19918.0
"JSD, surgical_case_durations    missing_entry    0.001",118487.0,118386.0,118767.0
"JSD, surgical_case_durations    missing_entry    0.005",117526.0,117924.0,118021.0
"JSD, surgical_case_durations    missing_entry    0.01",117567.0,117359.0,117548.0
"JSD, surgical_case_durations    missing_entry    0.05",112383.0,111823.0,112595.0
"JSD, surgical_case_durations    missing_entry    0.1",105404.0,106327.0,106168.0
"JSD, surgical_case_durations    missing_entry    0.5",54946.0,54824.0,55161.0
"JSD, surgical_case_durations    missing_entry_combined    0.001",61345.0,60974.0,60958.0
"JSD, surgical_case_durations    missing_entry_combined    0.005",61106.0,60843.0,61025.0
"JSD, surgical_case_durations    missing_entry_combined    0.01",60708.0,61099.0,60819.0
"JSD, surgical_case_durations    missing_entry_combined    0.05",58168.0,58103.0,58148.0
"JSD, surgical_case_durations    missing_entry_combined    0.1",54261.0,54484.0,54774.0
"JSD, surgical_case_durations    missing_entry_combined    0.5",28409.0,28474.0,28679.0
"JSDu, surgical_case_durations    sigma    0.005",91317.0,91527.0,91298.0
"JSDu, surgical_case_durations    sigma    0.01",81537.0,81607.0,81291.0
"JSDu, surgical_case_durations    sigma    0.02",64163.0,63777.0,63865.0
"JSDu, surgical_case_durations    sigma    0.05",42656.0,42413.0,42242.0
"JSDu, surgical_case_durations    sigma    0.1",28688.0,28828.0,28857.0
"JSDu, surgical_case_durations    sigma    0.2",23474.0,23266.0,23342.0
"JSDu, surgical_case_durations    missing_entry    0.001",120105.0,120133.0,120160.0
"JSDu, surgical_case_durations    missing_entry    0.005",119681.0,119643.0,119581.0
"JSDu, surgical_case_durations    missing_entry    0.01",118992.0,119055.0,119040.0
"JSDu, surgical_case_durations    missing_entry    0.05",114249.0,114190.0,114257.0
"JSDu, surgical_case_durations    missing_entry    0.1",108152.0,108144.0,108212.0
"JSDu, surgical_case_durations    missing_entry    0.5",60161.0,60244.0,60193.0
"JSDu, surgical_case_durations    missing_entry_combined    0.001",63919.0,64022.0,63722.0
"JSDu, surgical_case_durations    missing_entry_combined    0.005",63546.0,63600.0,63666.0
"JSDu, surgical_case_durations    missing_entry_combined    0.01",63276.0,63352.0,63245.0
"JSDu, surgical_case_durations    missing_entry_combined    0.05",60660.0,60937.0,60386.0
