"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",0.0,0.0,0.0
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",0.0,0.0,0.0
"JSD, surgical_case_durations    sigma    0.005",5505.1733606192565,5526.4384817719665,5503.324361416813
"JSD, surgical_case_durations    sigma    0.01",10793.754891645909,10817.89768861801,10779.615500927193
"JSD, surgical_case_durations    sigma    0.02",20244.717972499562,20157.919183807506,20135.974365147413
"JSD, surgical_case_durations    sigma    0.05",33857.67613521931,33741.21066695599,33731.10673885469
"JSD, surgical_case_durations    sigma    0.1",41978.99031248985,41894.02601549963,41915.57459520503
"JSD, surgical_case_durations    sigma    0.2",47611.748696844355,47655.78949966155,47601.06813318856
"JSD, surgical_case_durations    missing_entry    0.001",52.576989981078,49.5736746512301,45.05373570074729
"JSD, surgical_case_durations    missing_entry    0.005",239.13660520318328,248.33291926903343,243.05955543970134
"JSD, surgical_case_durations    missing_entry    0.01",482.4026679853428,494.3708153048083,493.4409449070385
"JSD, surgical_case_durations    missing_entry    0.05",2452.4947530793957,2430.6379300708218,2409.093640892517
"JSD, surgical_case_durations    missing_entry    0.1",4865.390491507534,4879.538075530893,4848.2774310959285
"JSD, surgical_case_durations    missing_entry    0.5",24385.537164117428,24424.62879769967,24383.185907029987
"JSD, surgical_case_durations    missing_entry_combined    0.001",20207.40247851874,20212.648684287324,20240.41373764036
"JSD, surgical_case_durations    missing_entry_combined    0.005",20278.205835036446,20325.563629827342,20359.58233487462
"JSD, surgical_case_durations    missing_entry_combined    0.01",20497.937845897963,20406.056139316832,20434.03923665875
"JSD, surgical_case_durations    missing_entry_combined    0.05",21673.066573419594,21619.25575993551,21505.3473919123
"JSD, surgical_case_durations    missing_entry_combined    0.1",23082.039083628806,23069.299477724377,23057.070200533657
"JSD, surgical_case_durations    missing_entry_combined    0.5",34499.32877168157,34517.43102654402,34409.84903804905
"JSDu, surgical_case_durations    sigma    0.005",5510.193652116502,5525.3761610161655,5523.054386742433
"JSDu, surgical_case_durations    sigma    0.01",10781.688011837758,10771.931580563887,10867.176191766372
"JSDu, surgical_case_durations    sigma    0.02",20096.309746493982,20170.938314267274,20142.463885607292
"JSDu, surgical_case_durations    sigma    0.05",33726.99934024175,33759.02021795589,33761.708282673164
"JSDu, surgical_case_durations    sigma    0.1",41936.98528805749,41954.91870617394,41882.91442404506
"JSDu, surgical_case_durations    sigma    0.2",47553.9787970393,47589.77552567859,47634.361331139036
"JSDu, surgical_case_durations    missing_entry    0.001",45.292332611274354,48.98433240048274,41.17380330019532
"JSDu, surgical_case_durations    missing_entry    0.005",248.0734823193061,244.71454599923587,246.58679561093928
"JSDu, surgical_case_durations    missing_entry    0.01",483.4427109077702,487.8883689130858,482.23323596786634
"JSDu, surgical_case_durations    missing_entry    0.05",2403.6829905082636,2426.2233428210025,2442.0033419372708
"JSDu, surgical_case_durations    missing_entry    0.1",4865.918509516078,4944.613385205488,4875.003247918823
"JSDu, surgical_case_durations    missing_entry    0.5",24322.577990134,24382.838697552586,24342.12778710718
"JSDu, surgical_case_durations    missing_entry_combined    0.001",20142.91112847872,20101.85738897876,20229.933538028035
"JSDu, surgical_case_durations    missing_entry_combined    0.005",20329.40798611574,20285.508027104563,20279.254632004227
"JSDu, surgical_case_durations    missing_entry_combined    0.01",20519.27249823286,20416.851928410953,20347.825138170007
"JSDu, surgical_case_durations    missing_entry_combined    0.05",21562.986145413743,21443.771423339473,21529.614712895363
"JSDu, surgical_case_durations    missing_entry_combined    0.1",23041.11626535309,22947.96252369163,23011.52441638698
"JSDu, surgical_case_durations    missing_entry_combined    0.5",34497.74420976488,34561.23476729246,34473.67078802015
"JSD, LBP RA    sigma    0.005",2350.364865150357,2335.878845593331,2345.803653201804
"JSD, LBP RA    sigma    0.01",4676.273219427278,4615.926112518558,4629.523091495671
"JSD, LBP RA    sigma    0.02",8699.551316514466,8698.028878920708,8654.476217751244
"JSD, LBP RA    sigma    0.05",14752.55900249327,14726.80867874189,14717.234962456958
"JSD, LBP RA    sigma    0.1",18518.065567525136,18475.775273595576,18498.187052064663
"JSD, LBP RA    sigma    0.2",20593.544750456334,20490.234812525447,20627.80328382217
"JSD, LBP RA    missing_entry    0.001",21.415446793728258,19.146151319798093,20.684440347086728
"JSD, LBP RA    missing_entry    0.005",102.93942404706442,99.24268725361718,104.31694426902644
"JSD, LBP RA    missing_entry    0.01",200.16492794517848,199.7047090745998,197.20784354460514
"JSD, LBP RA    missing_entry    0.05",998.010290067134,978.3645819135658,988.8035981524548
"JSD, LBP RA    missing_entry    0.1",1996.472679912108,1980.7804793465825,1955.666496361849
"JSD, LBP RA    missing_entry    0.5",9844.757767831758,9881.306738652233,9901.581165883379
"JSD, LBP RA    missing_entry_combined    0.001",8690.438452327408,8650.885779327828,8741.887030232643
"JSD, LBP RA    missing_entry_combined    0.005",8750.84587976088,8744.0320948486,8698.928265212118
"JSD, LBP RA    missing_entry_combined    0.01",8834.519461889537,8779.935515390544,8840.179667160455
"JSD, LBP RA    missing_entry_combined    0.05",9268.756756895678,9193.972165795578,9228.327249218584
"JSD, LBP RA    missing_entry_combined    0.1",9823.662276594732,9816.79057072685,9850.155162361689
