"JSDu, surgical_case_durations NO_ADDED_NOISE    sigma    0",170.32689,179.91985,164.98758,162.24892,180.5476,181.96207
"JSDu, LBP RA NO_ADDED_NOISE    sigma    0",62.04069,74.02932,64.45335,76.56437,80.4845,76.27672
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",103.91284,114.77913,134.15387,88.14098,77.03964,95.117874
"JSDu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",62.43558,59.23955,72.69351,58.287575,56.40779,53.083073
"JSDu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",235.38646,233.92374,236.54828,256.09497,297.9819,259.37
"JSDu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",38.82806,47.71513,57.838005,47.340385,43.37296,67.48547
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE    sigma    0",11477.879,12819.854,12526.07,12591.044,11985.881,12313.119
"Wassersteinu, LBP RA NO_ADDED_NOISE    sigma    0",7212.5493,6695.014,6603.5195,7154.2295,6005.1055,7303.158
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=4    sigma    0",781.4339,852.5642,1038.2212,659.0302,1315.8164,985.28503
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=4    sigma    0",2507.642,2571.7498,2421.3115,2926.526,2684.3315,2619.1897
"Wassersteinu, surgical_case_durations NO_ADDED_NOISE SD=100    sigma    0",15729.346,14457.795,15647.699,16953.336,17403.695,17551.613
"Wassersteinu, LBP RA NO_ADDED_NOISE SD=100    sigma    0",10033.871,9361.217,8769.198,9553.66,10033.648,8972.866
"JSD, surgical_case_durations    sigma    0.005",3490.9133,3519.7617,3730.876,3571.8818,3791.8975,3759.3948
"JSD, surgical_case_durations    sigma    0.01",5908.1597,6030.5005,6026.9863,6056.786,6014.631,5926.146
"JSD, surgical_case_durations    sigma    0.02",10154.093,9943.527,10166.374,10411.986,10134.754,10236.193
"JSD, surgical_case_durations    sigma    0.05",16951.938,16829.795,16585.85,17015.643,16795.457,17000.2
"JSD, surgical_case_durations    sigma    0.1",22991.1,22766.604,22487.488,23077.13,22709.74,22862.809
"JSD, surgical_case_durations    sigma    0.2",28962.172,29124.256,29128.17,28731.455,28836.379,29253.285
"JSD, surgical_case_durations    missing_entry    0.001",805.155,1000.24023,967.1084,1194.3923,975.32935,744.03296
"JSD, surgical_case_durations    missing_entry    0.005",1110.0845,1033.5626,1318.6847,997.756,1045.414,982.1348
"JSD, surgical_case_durations    missing_entry    0.01",1122.5935,1162.5616,1171.6006,1410.52,1093.4388,1358.0547
"JSD, surgical_case_durations    missing_entry    0.05",2827.0059,2590.6917,2693.2,2620.4302,2717.3687,2373.1477
"JSD, surgical_case_durations    missing_entry    0.1",4791.7163,4753.569,4568.743,4759.6035,4633.548,4498.0596
"JSD, surgical_case_durations    missing_entry    0.5",21108.984,20737.814,20685.867,20050.225,20506.07,20588.572
"JSD, surgical_case_durations    missing_entry_combined    0.001",10151.554,10302.6875,10084.794,10362.911,10182.564,10319.922
"JSD, surgical_case_durations    missing_entry_combined    0.005",10575.976,10436.941,10219.505,10052.486,10461.783,10371.061
"JSD, surgical_case_durations    missing_entry_combined    0.01",10490.958,10224.727,10846.288,10438.272,10615.66,10509.31
"JSD, surgical_case_durations    missing_entry_combined    0.05",11625.006,11501.662,11708.323,11791.299,11194.981,11357.43
"JSD, surgical_case_durations    missing_entry_combined    0.1",13082.521,13255.98,12908.861,13165.311,13019.898,12879.337
"JSD, surgical_case_durations    missing_entry_combined    0.5",24736.586,24602.637,24878.36,25193.732,24599.238,24252.098
"JSDu, surgical_case_durations    sigma    0.005",3942.2297,3872.2065,3954.4277,3967.9421,3994.7837,3980.1975
"JSDu, surgical_case_durations    sigma    0.01",8647.338,8714.555,8445.875,8613.374,8529.111,8548.24
"JSDu, surgical_case_durations    sigma    0.02",17329.438,16959.953,17153.994,17054.188,16843.22,16945.703
"JSDu, surgical_case_durations    sigma    0.05",31040.305,31194.318,31321.578,31139.883,31185.5,30976.207
"JSDu, surgical_case_durations    sigma    0.1",41334.86,41040.875,41201.855,41180.52,40736.363,41310.48
"JSDu, surgical_case_durations    sigma    0.2",48891.227,48394.64,48536.527,48104.727,48825.15,48562.84
