"CCE, SD=4    training_method    supervised",41.916660459829245,43.56172123615671,42.24808677824364
"CCE, SD=4    training_method    supervised_2_percent",27.067362571973305,23.444107871700638,34.412657916654084
"CCE, SD=4    training_method    semi",38.098511625684665,37.0305908610523,37.97230460920332
"CCE, SD=4    training_method    semi_sup_first",-0.14495602786774953,-2.184700872478686,-2.262952322674721
"CCE, SD=4    training_method    semi_mixed",6.191737725025973,6.9841130715563935,7.54943342966844
"CCE, SD=4    training_method    unsupervised",-2.2570750774316792,-1.2309003948278985,-1.1798771213308896
"CCE, SD=4    labeled_data_percentage    99",41.68358256371587,42.24591190816392,41.93670984994813
"CCE, SD=4    labeled_data_percentage    50",41.36209531855541,40.18388730836676,41.13186904603535
"CCE, SD=4    labeled_data_percentage    20",40.27790376271521,39.878977539564914,40.18029675072247
"CCE, SD=4    labeled_data_percentage    10",40.46941820915354,41.2214309334214,38.870861840566945
"CCE, SD=4    labeled_data_percentage    5",39.4942084359938,40.997835034233326,40.04633471958073
"CCE, SD=4    labeled_data_percentage    1",38.63775319179219,33.15579019844009,38.6987969810339
"CCE, SD=4    labeled_data_percentage    0.5",35.946436132736025,40.001548701499374,38.09099488178105
"CCE, SD=4    labeled_data_percentage    0.25",1.312383842309842,31.564182265728604,27.411145300605853
"CCE, SD=4    labeled_data_percentage    0.125",17.074981787493826,26.015272099915094,13.963895579580054
"CCE, SD=4    labeled_data_percentage    0.05",-54.75129214732041,-23.75430029750983,-104.89266602317772
"CCE, SD=4    labeled_data_percentage    0.01",-138.67045182519,-116.39853403019839,-158.3051172136408
"CCE, SD=4    sampling_density    15",93.35541794029838,94.23299836288419,92.54877548704887
"CCE, SD=4    sampling_density    25",94.58347227968714,92.63494030693462,90.52789325761302
"CCE, SD=4    sampling_density    50",88.67638838539159,89.30715865079279,85.17850816047662
"CCE, SD=4    sampling_density    100",71.70573774232005,78.24177510312373,68.1389989743152
"CCE, SD=4    sampling_density    150",37.4225522754717,45.088915331353576,44.41795162261143
"CCE, SD=4    sampling_density    300",-8.202981471520943,-1.3768171917615746,-8.686624599830395
"JSD, SD=4    training_method    supervised",54.50884897024449,55.68490587444679,54.44799286975588
"JSD, SD=4    training_method    supervised_2_percent",40.74728499529263,38.49251377810844,38.83868241777187
"JSD, SD=4    training_method    semi",52.492187845714305,49.29442022604281,50.83559520946174
"JSD, SD=4    training_method    semi_sup_first",13.780149687774426,12.858591253476149,12.93916051486383
"JSD, SD=4    training_method    semi_mixed",21.08067170641077,20.435246944257187,19.567371138929786
"JSD, SD=4    training_method    unsupervised",13.628847084465818,14.286634138252026,11.803209665649192
"JSD, SD=4    activation_types    ['relu']",25.12784921912194,-4.483077920065426,24.416987904362017
"JSD, SD=4    activation_types    ['relu', 'relu', 'relu', 'relu', 'relu']",48.902613153195766,50.44632284471016,48.169875211984476
"JSD, SD=4    activation_types    ['sin', 'cos', 'linear']",51.7018356269054,51.505853176824125,50.93987982928268
