,0,1,2,3,4,5,6,7,8,9
0,0.0171474,0.98285264,0.04157029,0.8630474,0.056178138,0.039204057,0.1001392,0.6350854,0.12371393,0.14106143
1,0.014547619,0.98545235,0.9177683,0.040537287,0.0090272995,0.032667022,0.80857563,0.047701664,0.10769206,0.036030635
2,0.24497195,0.75502807,0.3010538,0.25521693,0.3017703,0.14195897,0.024361353,0.21144937,0.08797656,0.6762127
3,0.9559089,0.044091072,0.04901287,0.074589215,0.61921066,0.25718716,0.018265601,0.102983594,0.25620857,0.62254226
4,0.008811904,0.99118805,0.8736038,0.072643384,0.034275934,0.01947684,0.08868779,0.18745883,0.056093756,0.66775954
5,0.9727295,0.027270481,0.023824634,0.034527484,0.06812807,0.8735198,0.03166279,0.04447188,0.049352072,0.8745132
6,0.0032127728,0.9967872,0.68256074,0.25868386,0.04650375,0.01225164,0.13795193,0.47120398,0.13882679,0.25201726
7,0.9734938,0.026506139,0.024296286,0.037931472,0.09135645,0.8464158,0.036698423,0.05361527,0.06903472,0.8406516
8,0.014869754,0.9851303,0.25798607,0.58591074,0.081735745,0.07436746,0.1002013,0.38559258,0.054955762,0.45925033
9,0.045342837,0.9546572,0.09129363,0.67985886,0.08871634,0.14013116,0.06865259,0.33180135,0.0426989,0.55684716
10,0.96973306,0.03026697,0.018499557,0.038516514,0.072329246,0.87065464,0.05570596,0.07022166,0.079282016,0.7947903
11,0.97926074,0.020739298,0.020620944,0.04263457,0.12975919,0.80698526,0.13675238,0.047930356,0.62608474,0.18923248
12,0.010087021,0.989913,0.18066709,0.67465425,0.055031702,0.08964687,0.49738848,0.34041572,0.12407917,0.038116608
13,0.9198253,0.08017476,0.03770958,0.05754369,0.82629687,0.078449845,0.019854605,0.06819335,0.7731506,0.13880138
14,0.87488437,0.12511572,0.035127405,0.1025985,0.7437844,0.11848973,0.021588266,0.15891683,0.5040876,0.31540725
15,0.91223365,0.08776635,0.04378029,0.07495591,0.7573281,0.12393573,0.026790407,0.053913686,0.82370067,0.09559531
16,0.0037606054,0.9962394,0.73812675,0.2085389,0.042377695,0.010956589,0.14750056,0.44161624,0.17156439,0.23931883
17,0.9390579,0.060942125,0.029492322,0.062767,0.10033779,0.8074029,0.034725394,0.07229833,0.051271934,0.8417043
18,0.02196309,0.97803694,0.91043115,0.040257584,0.008497971,0.040813245,0.8414494,0.032444034,0.099440046,0.026666591
