,0,1,2,3,4,5,6,7,8,9
0,0.0998816,0.90011847,0.35602957,0.2931563,0.12231197,0.22850217,0.14680682,0.39224193,0.23503795,0.22591339
1,0.7099249,0.29007512,0.28844953,0.23742378,0.25076059,0.22336613,0.19001578,0.37355274,0.17147543,0.2649561
2,0.429765,0.570235,0.3288081,0.35360348,0.11372545,0.20386301,0.10800024,0.41098693,0.17924179,0.30177104
3,0.37109807,0.6289019,0.40028512,0.20359525,0.20755054,0.18856907,0.11584839,0.50566727,0.19527672,0.18320762
4,0.78545403,0.21454602,0.08787601,0.34883773,0.3678256,0.1954606,0.19997448,0.22684342,0.31346682,0.25971526
5,0.5526021,0.44739798,0.09725395,0.18679631,0.5646827,0.15126707,0.32501295,0.23000388,0.27770278,0.16728042
6,0.8360666,0.16393344,0.17207895,0.16129835,0.3306913,0.33593142,0.16396028,0.19663684,0.2948254,0.3445775
7,0.04992624,0.9500738,0.5888352,0.16234407,0.1035347,0.14528611,0.29115912,0.29836673,0.26247612,0.14799803
8,0.80750924,0.1924907,0.1652489,0.24740762,0.34526557,0.24207787,0.26739806,0.23910351,0.20842984,0.28506857
9,0.11706703,0.8829329,0.27759498,0.116555005,0.15405981,0.45179018,0.18109453,0.11828832,0.44654405,0.2540731
10,0.7776421,0.2223579,0.3205263,0.17867301,0.2646424,0.23615836,0.30430436,0.2513023,0.15900846,0.2853849
11,0.45944002,0.54055995,0.20728245,0.36794913,0.16953543,0.255233,0.176039,0.29781848,0.20475271,0.32138982
12,0.81892145,0.18107852,0.29910034,0.18010223,0.23676057,0.2840368,0.21953863,0.22017552,0.19747472,0.36281118
13,0.12364403,0.87635595,0.114907406,0.3478927,0.35759225,0.17960764,0.27696562,0.2228424,0.35784796,0.14234404
14,0.1042957,0.89570427,0.2860549,0.30238384,0.22709946,0.18446179,0.3139506,0.2823844,0.23151197,0.17215309
15,0.7651657,0.2348343,0.45666504,0.10394267,0.14499824,0.29439408,0.21190834,0.19784082,0.23599899,0.3542519
16,0.45547986,0.54452014,0.08426615,0.676277,0.10828568,0.13117124,0.100981474,0.4092084,0.21486837,0.2749417
17,0.6006545,0.39934552,0.18227535,0.28498986,0.14011255,0.39262223,0.083012335,0.20333509,0.26241863,0.45123395
18,0.81843925,0.18156077,0.24368992,0.20381252,0.21743304,0.33506444,0.13386962,0.22125624,0.2575133,0.38736087
19,0.6350313,0.36496872,0.17235819,0.2685903,0.1353424,0.42370915,0.08390259,0.17003164,0.26845336,0.47761238
20,0.0769523,0.9230477,0.31653696,0.2519059,0.22327991,0.20827727,0.3054132,0.24887219,0.29057157,0.15514311
21,0.10939868,0.89060134,0.23879063,0.10613812,0.144698,0.51037323,0.08846721,0.11812045,0.5287127,0.26469976
22,0.39634043,0.6036596,0.10523548,0.15427686,0.5647879,0.17569974,0.34058696,0.13286804,0.3783467,0.14819828
23,0.8070649,0.19293512,0.20139891,0.1571232,0.1795225,0.46195537,0.09050984,0.1985695,0.33310032,0.37782037
24,0.3628162,0.6371838,0.32391798,0.32124078,0.19191672,0.16292457,0.102069974,0.55136746,0.17067227,0.17589025
25,0.4268853,0.5731147,0.18135713,0.14569853,0.37570462,0.2972397,0.30782956,0.10891025,0.38535047,0.19790965
26,0.07490145,0.9250986,0.31112894,0.23758362,0.21631444,0.23497301,0.13844141,0.2969485,0.405745,0.15886511
27,0.19794543,0.8020545,0.30490813,0.11727195,0.14350621,0.4343137,0.2547212,0.12212383,0.3476858,0.27546912
28,0.4177381,0.5822619,0.082123466,0.6075545,0.17064343,0.13967861,0.5552638,0.17186469,0.10265193,0.17021954
29,0.49557936,0.50442064,0.28468624,0.1637797,0.3295719,0.22196212,0.17111562,0.32782578,0.25732037,0.24373823
30,0.048059724,0.95194024,0.7174063,0.09525421,0.057340305,0.12999924,0.2695086,0.28390133,0.27110282,0.17548718
31,0.32269844,0.6773015,0.4769487,0.20866929,0.17054302,0.14383905,0.12786175,0.5415233,0.1737928,0.15682212
32,0.843441,0.15655895,0.24466015,0.14423025,0.23950757,0.3716021,0.17541361,0.18223582,0.25481072,0.38753983
33,0.09314525,0.90685475,0.36736578,0.20261975,0.22223073,0.20778367,0.36480078,0.23331085,0.2545549,0.14733346
34,0.35160217,0.6483978,0.42747667,0.090267606,0.10684279,0.37541297,0.12495346,0.14049311,0.4004294,0.33412403
35,0.686128,0.313872,0.35361135,0.13828409,0.21444441,0.2936602,0.14144321,0.35381117,0.2135804,0.29116523
36,0.10877597,0.891224,0.2291246,0.35722306,0.17303985,0.24061239,0.24043272,0.29284835,0.24146448,0.22525442
37,0.42302126,0.57697874,0.08867179,0.17509371,0.57612556,0.16010903,0.16894682,0.26082486,0.42122045,0.14900786
38,0.074895605,0.9251044,0.3192391,0.25461504,0.1655958,0.26055005,0.102901824,0.45250273,0.27256373,0.17203172
39,0.8455245,0.15447554,0.17632654,0.34414586,0.17076544,0.30876213,0.12656793,0.23927009,0.20800975,0.42615217
40,0.20545107,0.794549,0.111479506,0.19853882,0.47875804,0.2112236,0.43500748,0.09821667,0.34205076,0.12472507
41,0.554579,0.445421,0.26572144,0.14094225,0.16621268,0.42712364,0.08830727,0.24608429,0.30073303,0.36487544
42,0.4819747,0.5180253,0.22507404,0.12158052,0.15861082,0.49473464,0.09603636,0.13779896,0.4168541,0.34931055
43,0.11065118,0.88934875,0.47097462,0.13387418,0.1309342,0.264217,0.62860566,0.08202497,0.16067383,0.12869553
44,0.10362078,0.89637923,0.40550378,0.22915675,0.12889576,0.23644368,0.3781895,0.1971591,0.2013949,0.22325645
45,0.81683296,0.18316703,0.2820555,0.18884043,0.2410942,0.2880098,0.21272388,0.21347079,0.21580507,0.35800025
46,0.47043836,0.5295616,0.18685696,0.15399608,0.37314868,0.2859983,0.4071561,0.096127875,0.31062016,0.18609583
47,0.07545426,0.92454576,0.41352147,0.28369796,0.12366961,0.17911097,0.27277303,0.3091418,0.23474368,0.18334146
48,0.8322985,0.16770145,0.10850701,0.16962537,0.51430243,0.20756525,0.23796058,0.2591108,0.2292523,0.2736764
49,0.3968985,0.60310143,0.20843686,0.38660693,0.2457262,0.15923,0.10273586,0.53078306,0.18778361,0.1786975
50,0.31347603,0.68652403,0.13434544,0.20528828,0.33991247,0.32045382,0.103540115,0.15280281,0.5494296,0.1942274
51,0.5356085,0.46439147,0.41885,0.10970964,0.19900599,0.2724344,0.42345724,0.1221418,0.20463638,0.24976456
52,0.46043092,0.5395691,0.41844183,0.14616787,0.2104864,0.22490387,0.15957433,0.3336216,0.23866051,0.26814362
53,0.7962373,0.2037627,0.45721516,0.10233187,0.14438595,0.296067,0.19939674,0.21812853,0.18274963,0.39972508
54,0.4076263,0.59237367,0.4753936,0.11264415,0.14336534,0.26859692,0.620677,0.0782568,0.13579115,0.165275
55,0.09451651,0.9054835,0.41442895,0.25826684,0.12629855,0.20100567,0.44763723,0.1938819,0.1682079,0.19027296
56,0.3396478,0.6603523,0.3489025,0.23375963,0.17024967,0.24708827,0.2179123,0.27125764,0.26205918,0.24877091
57,0.17613257,0.8238674,0.14946392,0.28203955,0.3030828,0.2654138,0.6039588,0.076331906,0.20131695,0.11839237
58,0.36461347,0.6353865,0.073201425,0.6796712,0.136967,0.11016041,0.19523668,0.40305158,0.19434273,0.20736901
59,0.39386266,0.60613734,0.18970184,0.23567073,0.3492065,0.22542089,0.3074256,0.1772607,0.29644883,0.21886492
60,0.11017331,0.8898267,0.18385908,0.20639698,0.26369184,0.34605208,0.12874575,0.16264166,0.4788702,0.2297424
