,0,1,2,3,4,5,6,7,8,9
0,0.034197483,0.9658025,0.22712362,0.60641634,0.03520675,0.13125326,0.10581385,0.68461984,0.13559572,0.07397058
1,0.08240844,0.9175915,0.66885585,0.1281006,0.0852475,0.11779609,0.15368633,0.3675568,0.16347887,0.31527802
2,0.8512485,0.1487515,0.11735101,0.07950928,0.67917055,0.12396912,0.3911276,0.06816867,0.383386,0.15731779
3,0.17320865,0.8267913,0.14316566,0.3554775,0.40573528,0.095621504,0.3129882,0.2729062,0.22310035,0.19100526
4,0.12193072,0.8780692,0.2774229,0.16397607,0.47399205,0.084608965,0.747697,0.063906245,0.114093386,0.07430335
5,0.22736847,0.7726315,0.2585818,0.44993597,0.1221279,0.16935435,0.414534,0.20618849,0.3191715,0.060106
6,0.16545817,0.83454186,0.4351019,0.2814914,0.064361595,0.21904516,0.106342584,0.38106164,0.23948596,0.27310982
7,0.80912894,0.19087104,0.16298236,0.15790987,0.13789088,0.5412169,0.21156295,0.17650577,0.34364384,0.26828748
8,0.048044227,0.9519558,0.5645435,0.19248283,0.16340445,0.07956921,0.38614598,0.20417725,0.29838806,0.11128881
9,0.034324057,0.96567595,0.3790843,0.4783433,0.04657373,0.09599872,0.15718454,0.36528158,0.3702732,0.107260644
10,0.89281267,0.10718736,0.18233131,0.25251058,0.14581263,0.41934544,0.11310999,0.10013827,0.6818058,0.10494594
11,0.08554242,0.91445756,0.4043384,0.36859152,0.06906149,0.15800855,0.14122815,0.2578847,0.34740183,0.25348526
12,0.93242353,0.06757642,0.123386234,0.120668925,0.15020685,0.6057379,0.07208186,0.21083565,0.22501121,0.49207124
13,0.1828625,0.8171374,0.75413173,0.077594414,0.068057194,0.10021664,0.28443444,0.17598027,0.38385975,0.15572546
14,0.80934834,0.19065171,0.08117982,0.29690573,0.2593349,0.36257955,0.059969004,0.09974162,0.33819762,0.5020917
15,0.33755323,0.66244674,0.16271964,0.28217363,0.18569244,0.3694143,0.048931662,0.10978891,0.14123051,0.7000489
16,0.625957,0.37404302,0.16362652,0.36080226,0.26949757,0.20607366,0.14041512,0.091598615,0.67790496,0.090081334
17,0.79202396,0.20797606,0.12732984,0.27314976,0.10396055,0.4955599,0.12103116,0.27211696,0.37882602,0.22802594
18,0.07877889,0.9212211,0.121746145,0.7319074,0.046870645,0.099475704,0.1421345,0.2608934,0.5305034,0.06646872
19,0.053549085,0.9464509,0.4662723,0.29324156,0.12156014,0.118926056,0.47618887,0.15876435,0.2577651,0.10728161
20,0.124633804,0.8753662,0.26092523,0.4238584,0.07558207,0.23963423,0.092635386,0.40179616,0.19498599,0.31058252
21,0.9237426,0.07625741,0.12655105,0.16218846,0.43929708,0.27196336,0.11812999,0.07308311,0.56356275,0.24522416
22,0.6917868,0.30821317,0.12225622,0.2564759,0.1636651,0.4576028,0.082363985,0.5673491,0.12154624,0.2287407
23,0.03230788,0.9676921,0.06775272,0.8368351,0.035631776,0.059780527,0.20592397,0.3007479,0.39382374,0.09950437
24,0.034905683,0.9650944,0.07050842,0.7778222,0.047800638,0.10386876,0.13499947,0.41658187,0.21446477,0.23395388
25,0.069635235,0.9303648,0.1018278,0.6978414,0.05828248,0.14204824,0.11702771,0.60543287,0.15625024,0.12128916
26,0.6780816,0.32191846,0.13393292,0.22381271,0.22484395,0.41741043,0.10683206,0.28979504,0.15354358,0.44982934
27,0.0350345,0.96496546,0.2582552,0.5461801,0.037152812,0.15841185,0.100622945,0.6078218,0.15619236,0.13536285
28,0.91595566,0.08404433,0.087940514,0.14946301,0.12572345,0.636873,0.1044218,0.31182402,0.20061262,0.3831415
29,0.7385075,0.26149243,0.33665612,0.12791823,0.28255615,0.25286955,0.38569176,0.08989393,0.40189096,0.12252333
30,0.062813625,0.93718636,0.5316113,0.13863972,0.20597729,0.12377163,0.15651426,0.13681196,0.12300957,0.5836642
31,0.038029823,0.9619702,0.32757708,0.3950579,0.18374263,0.09362234,0.57201743,0.12587802,0.23997451,0.06213005
32,0.77478844,0.22521158,0.10459424,0.11621168,0.59116495,0.18802916,0.119054586,0.07036862,0.21346433,0.5971125
33,0.9035896,0.09641033,0.119432434,0.061998576,0.6351868,0.18338226,0.05708622,0.04563574,0.10314221,0.79413587
34,0.0493193,0.95068073,0.56255686,0.17345765,0.14498292,0.11900263,0.18548816,0.15180065,0.2458307,0.41688043
35,0.05965315,0.9403469,0.6163768,0.23251714,0.05536637,0.09573974,0.20378596,0.22060318,0.4963945,0.07921642
36,0.824672,0.175328,0.067045964,0.39040518,0.18501158,0.3575373,0.13330375,0.13169996,0.47321892,0.2617774
37,0.19896084,0.80103916,0.17947505,0.44121644,0.11851663,0.26079184,0.14253645,0.2269438,0.2447861,0.38573366
38,0.9330406,0.06695937,0.15285671,0.24858572,0.18039833,0.4181592,0.11512929,0.06831879,0.7164679,0.100083925
39,0.87652844,0.123471566,0.11474867,0.2449844,0.1667893,0.4734777,0.222171,0.121692665,0.5139284,0.14220792
40,0.029224213,0.97077584,0.1800523,0.6816367,0.07664653,0.061664484,0.31190223,0.12681553,0.51496553,0.04631671
41,0.45868862,0.54131144,0.2542026,0.12849492,0.3893792,0.22792323,0.06484108,0.06591597,0.109964624,0.75927836
42,0.029103657,0.9708964,0.1487546,0.68323755,0.06419735,0.103810504,0.176029,0.23596366,0.3253171,0.2626903
43,0.1877758,0.81222415,0.3278786,0.38531753,0.0985524,0.18825148,0.1218483,0.14720532,0.5229989,0.2079475
44,0.04594929,0.95405066,0.14131086,0.70326555,0.07194663,0.08347693,0.21914613,0.1535952,0.5296741,0.09758455
45,0.85396945,0.14603053,0.18285657,0.069009885,0.14897414,0.5991595,0.04412307,0.12521908,0.07400716,0.7566507
46,0.87937325,0.12062678,0.07658007,0.11606018,0.58193773,0.22542202,0.11835865,0.21542235,0.14926499,0.516954
47,0.103718616,0.8962814,0.6444955,0.109067045,0.0877319,0.15870559,0.10041061,0.17278706,0.14964588,0.57715636
48,0.13754943,0.86245054,0.122104704,0.6824486,0.07645376,0.118992925,0.1172483,0.121700086,0.7027065,0.058345094
49,0.11077579,0.88922423,0.7667637,0.0811285,0.054770347,0.097337514,0.28292117,0.28574488,0.23583834,0.1954957
50,0.81519574,0.18480423,0.124087274,0.09501815,0.17101397,0.60988057,0.041033763,0.11817298,0.06302954,0.7777637
51,0.047325734,0.9526743,0.58772314,0.1786692,0.1606749,0.07293276,0.4209933,0.121283,0.38343504,0.07428864
52,0.92847097,0.07152901,0.11648268,0.24409863,0.15521719,0.48420146,0.14205897,0.1076793,0.6115724,0.1386894
53,0.054256715,0.9457433,0.35864815,0.44223794,0.02891265,0.17020127,0.08823764,0.7143493,0.123242065,0.074170925
54,0.9272464,0.07275356,0.17088537,0.10436982,0.1430503,0.58169454,0.07497457,0.16629544,0.25955626,0.49917376
