,0,1,2,3,4,5,6,7,8,9
0,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
1,0.97545433,0.024545649,0.0010091366,0.020768005,0.027150968,0.95107186,0.0013805735,0.00739132,0.9590641,0.032163944
2,0.97545433,0.024545649,0.0010091366,0.020768005,0.027150968,0.95107186,0.0013805735,0.00739132,0.9590641,0.032163944
3,0.0025198045,0.9974802,0.8913322,0.088274546,0.019471738,0.00092149386,0.9014777,0.030607315,0.049744967,0.018170038
4,0.9911884,0.008811617,0.0025097784,0.038556945,0.8640288,0.09490441,0.047290284,0.030803954,0.8932867,0.0286191
5,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
6,0.00160962,0.99839044,0.9012025,0.07824199,0.0085178595,0.012037727,0.05166692,0.06318703,0.032969434,0.85217667
7,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
8,0.0052243094,0.99477565,0.02686243,0.93537337,0.010371002,0.027393255,0.037940178,0.023453303,0.9208982,0.017708303
9,0.97545433,0.024545649,0.0010091366,0.020768005,0.027150968,0.95107186,0.0013805735,0.00739132,0.9590641,0.032163944
10,0.009515239,0.99048483,0.024703994,0.9374315,0.033074077,0.0047904067,0.028100409,0.9052382,0.043959536,0.022701878
11,0.009515239,0.99048483,0.024703994,0.9374315,0.033074077,0.0047904067,0.028100409,0.9052382,0.043959536,0.022701878
12,0.00160962,0.99839044,0.9012025,0.07824199,0.0085178595,0.012037727,0.05166692,0.06318703,0.032969434,0.85217667
13,0.9736659,0.026334057,0.0028221644,0.047808908,0.07697834,0.8723906,0.010542792,0.059536066,0.55999506,0.3699261
14,0.002792606,0.99720734,0.031835586,0.94394076,0.023683775,0.00053991174,0.90522045,0.03368196,0.04775628,0.013341296
15,0.009515239,0.99048483,0.024703994,0.9374315,0.033074077,0.0047904067,0.028100409,0.9052382,0.043959536,0.022701878
16,0.0025198045,0.9974802,0.8913322,0.088274546,0.019471738,0.00092149386,0.9014777,0.030607315,0.049744967,0.018170038
17,0.97545433,0.024545649,0.0010091366,0.020768005,0.027150968,0.95107186,0.0013805735,0.00739132,0.9590641,0.032163944
18,0.97545433,0.024545649,0.0010091366,0.020768005,0.027150968,0.95107186,0.0013805735,0.00739132,0.9590641,0.032163944
19,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
20,0.002792606,0.99720734,0.031835586,0.94394076,0.023683775,0.00053991174,0.90522045,0.03368196,0.04775628,0.013341296
21,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
22,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
23,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
24,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
25,0.0052243094,0.99477565,0.02686243,0.93537337,0.010371002,0.027393255,0.037940178,0.023453303,0.9208982,0.017708303
26,0.004412333,0.9955877,0.36856762,0.5620419,0.026701111,0.04268939,0.030271085,0.03540976,0.022354199,0.911965
27,0.00160962,0.99839044,0.9012025,0.07824199,0.0085178595,0.012037727,0.05166692,0.06318703,0.032969434,0.85217667
28,0.002792606,0.99720734,0.031835586,0.94394076,0.023683775,0.00053991174,0.90522045,0.03368196,0.04775628,0.013341296
29,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
30,0.003369271,0.9966307,0.9302445,0.046716414,0.016327793,0.0067113084,0.029536458,0.8525252,0.045041885,0.07289659
31,0.003369271,0.9966307,0.9302445,0.046716414,0.016327793,0.0067113084,0.029536458,0.8525252,0.045041885,0.07289659
32,0.0017565774,0.99824345,0.87151736,0.09681442,0.0077481247,0.023920106,0.08000224,0.047833942,0.8461654,0.02599845
33,0.99250895,0.0074910894,0.0023803783,0.07010047,0.8849891,0.042530082,0.06480141,0.81422675,0.061841633,0.059130188
34,0.009515239,0.99048483,0.024703994,0.9374315,0.033074077,0.0047904067,0.028100409,0.9052382,0.043959536,0.022701878
35,0.99396014,0.0060399114,0.0024136167,0.030541776,0.93125355,0.03579103,0.1907614,0.29710865,0.30293694,0.20919298
36,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
37,0.9911884,0.008811617,0.0025097784,0.038556945,0.8640288,0.09490441,0.047290284,0.030803954,0.8932867,0.0286191
38,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
39,0.001613284,0.99838674,0.048572995,0.93296486,0.0102575645,0.008204627,0.04486691,0.044554424,0.023307554,0.8872711
40,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
41,0.98235726,0.017642744,0.0021504157,0.029702054,0.023492752,0.94465476,0.0040027034,0.018014884,0.039651882,0.9383305
42,0.0025198045,0.9974802,0.8913322,0.088274546,0.019471738,0.00092149386,0.9014777,0.030607315,0.049744967,0.018170038
43,0.003369271,0.9966307,0.9302445,0.046716414,0.016327793,0.0067113084,0.029536458,0.8525252,0.045041885,0.07289659
44,0.001613284,0.99838674,0.048572995,0.93296486,0.0102575645,0.008204627,0.04486691,0.044554424,0.023307554,0.8872711
45,0.001613284,0.99838674,0.048572995,0.93296486,0.0102575645,0.008204627,0.04486691,0.044554424,0.023307554,0.8872711
46,0.001613284,0.99838674,0.048572995,0.93296486,0.0102575645,0.008204627,0.04486691,0.044554424,0.023307554,0.8872711
47,0.009515239,0.99048483,0.024703994,0.9374315,0.033074077,0.0047904067,0.028100409,0.9052382,0.043959536,0.022701878
48,0.96942264,0.030577384,0.008931477,0.023677524,0.95910174,0.008289164,0.676905,0.08319737,0.20797957,0.03191812
49,0.009515239,0.99048483,0.024703994,0.9374315,0.033074077,0.0047904067,0.028100409,0.9052382,0.043959536,0.022701878
50,0.9911884,0.008811617,0.0025097784,0.038556945,0.8640288,0.09490441,0.047290284,0.030803954,0.8932867,0.0286191
51,0.003369271,0.9966307,0.9302445,0.046716414,0.016327793,0.0067113084,0.029536458,0.8525252,0.045041885,0.07289659
