,0,1,2,3,4,5,6,7,8,9
0,0.8232933,0.17670675,0.16341157,0.21742769,0.2854911,0.3336697,0.067054786,0.64564,0.1065596,0.18074562
1,0.040213164,0.95978683,0.31586865,0.30600792,0.16347113,0.21465228,0.40541923,0.19822198,0.17115167,0.2252071
2,0.94445175,0.055548277,0.16086477,0.17895791,0.28604254,0.37413472,0.08170515,0.15114391,0.21375689,0.5533941
3,0.87963766,0.12036242,0.18377273,0.34770977,0.30667773,0.16183981,0.1932961,0.3316202,0.37894005,0.09614367
4,0.91851246,0.08148752,0.35848776,0.118772954,0.38481247,0.13792686,0.24924591,0.23601371,0.24806395,0.26667643
5,0.3194162,0.68058383,0.5552724,0.06603028,0.15916501,0.2195323,0.2231863,0.15607257,0.2669279,0.35381323
6,0.2402616,0.7597384,0.10857364,0.484931,0.26051188,0.14598343,0.088002846,0.045596,0.77498806,0.09141308
7,0.051113013,0.948887,0.25582767,0.23704615,0.10288954,0.40423667,0.121768095,0.57432175,0.10953088,0.1943793
8,0.27716747,0.7228325,0.29795337,0.43021733,0.17503744,0.09679184,0.64481723,0.11258936,0.14953627,0.09305715
9,0.069980666,0.9300193,0.22677843,0.40950313,0.17717355,0.18654484,0.16632655,0.7434497,0.032093633,0.058130164
10,0.3282861,0.67171395,0.36919162,0.15584065,0.23601677,0.23895103,0.0933316,0.1420693,0.6306446,0.13395442
11,0.31265023,0.6873498,0.2721745,0.31571826,0.2810585,0.13104877,0.5955229,0.16403922,0.09204945,0.14838846
12,0.31064698,0.68935305,0.15754774,0.44299737,0.1307622,0.26869264,0.36604494,0.14497644,0.13166553,0.35731304
13,0.059551742,0.9404482,0.036615435,0.7687235,0.07710197,0.11755915,0.33839798,0.17156485,0.24394806,0.24608907
14,0.34216484,0.6578352,0.717843,0.071557984,0.103146166,0.10745285,0.4028035,0.31793097,0.17252481,0.10674065
15,0.5813944,0.41860563,0.28956476,0.21228795,0.21870741,0.27943993,0.09928442,0.7700513,0.056384377,0.07427991
16,0.057909083,0.94209087,0.03832196,0.7354916,0.08739227,0.13879415,0.24801949,0.19020681,0.31513596,0.24663767
17,0.14838499,0.851615,0.47225106,0.13301925,0.23875211,0.15597756,0.41743818,0.15191177,0.17316777,0.2574823
18,0.04531539,0.95468456,0.32471216,0.3046009,0.17136443,0.1993225,0.27519134,0.17895986,0.38311395,0.1627349
19,0.05326682,0.9467332,0.33045992,0.26382485,0.16825697,0.23745827,0.3098844,0.1443654,0.31565025,0.23009998
20,0.10507545,0.8949245,0.26284203,0.17870106,0.3047101,0.25374678,0.041729447,0.029211003,0.82528687,0.103772655
21,0.04344613,0.9565538,0.20944089,0.39396328,0.19354187,0.203054,0.34566903,0.16978265,0.30535594,0.17919244
22,0.05580967,0.9441903,0.101264045,0.36757517,0.11410623,0.41705456,0.1458984,0.05975338,0.17683923,0.61750895
23,0.0509471,0.9490529,0.4977162,0.15231934,0.18194549,0.16801904,0.17725852,0.5098291,0.20429887,0.10861342
24,0.9597438,0.040256184,0.07250772,0.2115571,0.59735066,0.11858454,0.10130106,0.06937619,0.14441556,0.6849072
25,0.08154156,0.91845846,0.4675984,0.18270813,0.264568,0.085125424,0.582098,0.18332063,0.14038295,0.09419839
26,0.08444062,0.9155594,0.1942173,0.54111534,0.16396804,0.100699335,0.6505751,0.09992106,0.13106596,0.11843793
27,0.09867318,0.9013268,0.2903952,0.23949498,0.25300145,0.21710834,0.053413756,0.028872473,0.8403064,0.07740734
28,0.31034786,0.68965214,0.31323683,0.17932789,0.23807949,0.26935583,0.20307662,0.11414265,0.46608898,0.21669172
29,0.9675592,0.032440808,0.09139589,0.108560845,0.73323125,0.066812,0.14938137,0.09940126,0.37241042,0.37880695
30,0.85443133,0.14556867,0.111875415,0.43629366,0.37536725,0.0764636,0.35984588,0.079558074,0.44073263,0.1198634
31,0.20382853,0.7961714,0.19792023,0.10219563,0.0909493,0.6089349,0.02994064,0.06332084,0.61087555,0.29586306
32,0.02994786,0.9700521,0.16142516,0.3913617,0.11817035,0.32904282,0.20287752,0.0970503,0.39817554,0.30189663
33,0.87206936,0.12793064,0.47062334,0.121307656,0.3231362,0.08493281,0.37943083,0.084653415,0.4482211,0.08769472
34,0.3319909,0.66800904,0.058677018,0.66033477,0.18037538,0.10061281,0.3657439,0.21146832,0.21372713,0.20906062
35,0.20490313,0.7950968,0.6839422,0.05520937,0.1124361,0.14841229,0.054517098,0.025644094,0.8487281,0.07111074
36,0.8983037,0.10169629,0.19941872,0.16659294,0.38768426,0.24630412,0.17814791,0.20834005,0.26001287,0.35349926
37,0.17805526,0.8219448,0.68741953,0.059193872,0.10906081,0.14432584,0.18880199,0.14911592,0.5153183,0.14676382
38,0.97017044,0.02982948,0.070307225,0.11576892,0.7489708,0.06495304,0.12694941,0.07428853,0.16121356,0.63754857
39,0.12122527,0.87877476,0.6830462,0.07021672,0.110020526,0.1367165,0.21652783,0.2551176,0.3918357,0.13651885
40,0.40275052,0.5972495,0.2527987,0.2719109,0.22538972,0.2499007,0.21481071,0.5135109,0.09495773,0.17672068
41,0.1597513,0.8402487,0.16512653,0.19605322,0.42831585,0.21050434,0.13051051,0.0897968,0.20074165,0.57895106
42,0.06584824,0.93415177,0.72115445,0.06108565,0.11266382,0.105096094,0.28623593,0.10254628,0.48641685,0.12480095
43,0.5760673,0.42393264,0.09725447,0.25000855,0.14381206,0.5089249,0.08253584,0.07279211,0.1354607,0.70921135
44,0.32821867,0.6717813,0.028080398,0.76475435,0.0986401,0.108525164,0.24974443,0.124949165,0.29370824,0.33159813
45,0.09530329,0.90469676,0.20252375,0.33779347,0.3142773,0.1454054,0.32628146,0.098515846,0.43122026,0.14398243
46,0.8672845,0.13271548,0.27138084,0.2723689,0.26534063,0.19090962,0.2773002,0.29706147,0.3070975,0.11854082
47,0.83977985,0.16022015,0.31602424,0.32882553,0.21102403,0.14412615,0.370417,0.23225966,0.31690478,0.08041855
48,0.9643592,0.03564082,0.105678394,0.110888414,0.70122087,0.082212284,0.09498548,0.057165883,0.5803246,0.26752412
49,0.8268501,0.17314987,0.044530995,0.62081736,0.12430289,0.21034878,0.13842453,0.29646176,0.27942753,0.28568617
50,0.05866336,0.9413367,0.15125938,0.45360407,0.13722767,0.25790888,0.1502419,0.7089662,0.041727934,0.09906393
51,0.88007873,0.11992126,0.39482635,0.119745925,0.32986966,0.1555581,0.07032797,0.025847822,0.8326975,0.071126714
52,0.3278032,0.6721968,0.31936076,0.36841133,0.18644838,0.12577952,0.4373388,0.39549518,0.09779281,0.06937319
53,0.2656393,0.7343607,0.24311194,0.12827499,0.13054164,0.49807152,0.042685125,0.1028781,0.6425102,0.2119266
54,0.060400534,0.9395995,0.16534875,0.43047652,0.187898,0.21627666,0.15322909,0.7262022,0.039207306,0.081361346
55,0.82534176,0.17465825,0.1619137,0.24825795,0.52326417,0.06656419,0.41708297,0.09026344,0.35582918,0.13682446
56,0.060032975,0.93996704,0.036906917,0.7666627,0.07751261,0.11891781,0.3360309,0.1641217,0.25061473,0.24923277
57,0.08370649,0.91629344,0.32643226,0.4235365,0.15675156,0.09327968,0.6932731,0.102655165,0.10928152,0.09479024
58,0.28898376,0.71101624,0.5503142,0.12370809,0.15395433,0.17202339,0.23576099,0.26297602,0.3591583,0.14210461
59,0.038262162,0.9617378,0.1417865,0.2340496,0.101543315,0.52262056,0.13198103,0.13125302,0.20178996,0.53497595
60,0.8938652,0.106134765,0.20817547,0.20769382,0.3075316,0.2765991,0.1270966,0.12369205,0.45869568,0.2905157
61,0.06274576,0.9372542,0.23405194,0.347047,0.21342035,0.20548071,0.14779441,0.73855793,0.04159429,0.07205337
62,0.8753101,0.12468983,0.26889387,0.18028972,0.2927516,0.25806484,0.062165957,0.038785566,0.80310994,0.095938504
63,0.055127624,0.9448724,0.29242924,0.21349666,0.24553664,0.24853742,0.20293792,0.23216432,0.36773387,0.19716392
64,0.2970234,0.70297664,0.33970788,0.39116,0.19458863,0.07454346,0.7349168,0.096383095,0.09602638,0.07267371
65,0.2681442,0.73185587,0.044034064,0.77049,0.115349434,0.07012649,0.44883195,0.27427244,0.1579995,0.11889617
66,0.04089811,0.95910186,0.40453142,0.12165689,0.19051225,0.28329945,0.12813431,0.21792968,0.40960607,0.24432991
67,0.03038196,0.9696181,0.38591948,0.13194093,0.12459739,0.35754222,0.18840082,0.124023184,0.34642196,0.34115395
68,0.9060827,0.093917295,0.4590946,0.089195855,0.20309085,0.2486186,0.17250712,0.12053658,0.31456208,0.39239416
69,0.39272398,0.60727596,0.089268275,0.50777954,0.2993619,0.103590265,0.37791452,0.20984577,0.19941047,0.21282925
70,0.9506557,0.04934429,0.12086739,0.1504485,0.61892164,0.10976247,0.18951988,0.10594099,0.22024874,0.48429033
71,0.23758478,0.76241523,0.23039562,0.26260954,0.32803705,0.17895778,0.2296991,0.3400417,0.19995056,0.2303086
72,0.06335859,0.9366414,0.34148452,0.25755394,0.17943206,0.22152947,0.25707692,0.39890277,0.16558737,0.17843293
73,0.060853295,0.93914676,0.20864616,0.39024892,0.24191537,0.1591895,0.3341119,0.21365857,0.30368513,0.14854443
74,0.048199605,0.9518004,0.52664995,0.16533025,0.16148117,0.1465387,0.48678946,0.13423878,0.19380845,0.1851633
75,0.44082555,0.5591745,0.13402046,0.21028242,0.50583625,0.14986093,0.15852283,0.31530148,0.17759953,0.3485761
76,0.37628746,0.62371254,0.32665318,0.20864868,0.29807517,0.16662298,0.06741869,0.02779397,0.83611006,0.068677254
77,0.19890709,0.8010929,0.6956907,0.052825008,0.10735901,0.14412527,0.070858255,0.033425957,0.814943,0.08077284
78,0.87753016,0.12246989,0.45246765,0.084190585,0.15332171,0.3100201,0.099197954,0.08366184,0.60500395,0.21213625
79,0.409047,0.59095305,0.21355397,0.32435387,0.25631455,0.20577757,0.24847695,0.391432,0.13774899,0.22234203
80,0.8943067,0.10569327,0.13289797,0.36626866,0.15640591,0.3444274,0.17699051,0.2520392,0.35993755,0.2110327
81,0.27237165,0.7276284,0.36590505,0.30121502,0.15006143,0.18281855,0.51955664,0.15921779,0.15752214,0.16370343
82,0.95383024,0.046169743,0.20396686,0.10777796,0.2862871,0.40196806,0.06292344,0.0876291,0.17750806,0.67193943
83,0.8228978,0.17710215,0.65152466,0.10695308,0.13568227,0.10584002,0.40871957,0.17075835,0.3521733,0.068348765
84,0.13731208,0.8626879,0.28978533,0.11173763,0.21035187,0.38812518,0.091431424,0.10591749,0.29924342,0.50340766
85,0.9178756,0.08212438,0.19985642,0.20638745,0.16912872,0.4246275,0.107854806,0.26979926,0.35848823,0.2638577
86,0.42816603,0.5718339,0.4700619,0.1382998,0.200089,0.19154932,0.1229835,0.7876047,0.040080637,0.04933124
87,0.9434212,0.056578822,0.1542852,0.14865759,0.5775131,0.11954413,0.17999269,0.20742323,0.33115783,0.28142628
88,0.3374312,0.66256887,0.6344177,0.10359504,0.14499323,0.116994016,0.27613282,0.32482842,0.30966505,0.08937366
89,0.061526824,0.93847317,0.3763423,0.15899807,0.17839801,0.28626165,0.042564776,0.031139506,0.8304617,0.09583403
90,0.32277873,0.67722124,0.5973,0.115162455,0.15181093,0.13572657,0.36960283,0.12695813,0.3596508,0.14378817
91,0.682227,0.31777298,0.0997463,0.17039214,0.602996,0.12686563,0.09943476,0.07909382,0.18195051,0.6395209
92,0.85475886,0.14524114,0.19022858,0.26491162,0.31789887,0.22696091,0.09835229,0.76487005,0.07674742,0.06003027
93,0.28263018,0.7173698,0.088744015,0.5520591,0.27533203,0.08386483,0.38059345,0.4534612,0.079833835,0.086111456
94,0.22659637,0.77340364,0.33145759,0.34419265,0.20516172,0.11918806,0.4185839,0.09694521,0.38246545,0.10200544
95,0.31433803,0.685662,0.26475474,0.29006362,0.1887202,0.2564614,0.27336657,0.116313525,0.41984373,0.19047616
96,0.81851083,0.18148914,0.05400173,0.59824026,0.18233848,0.16541947,0.1545046,0.5690872,0.17365712,0.102751076
97,0.06402062,0.9359794,0.22360282,0.21829462,0.20577039,0.35233217,0.16730097,0.088143595,0.19370382,0.55085164
98,0.03463114,0.9653688,0.14184815,0.35162354,0.13534787,0.37118047,0.11321354,0.11071648,0.45411688,0.3219531
99,0.41579506,0.5842049,0.25001138,0.2888668,0.15807742,0.3030444,0.10851112,0.7704621,0.05006679,0.070960015
100,0.028361667,0.97163826,0.34386623,0.22204717,0.08844917,0.34563744,0.38697645,0.17279433,0.1688128,0.2714164
101,0.28457037,0.7154296,0.4473557,0.13464454,0.13528703,0.28271273,0.15877421,0.58491397,0.10676552,0.14954622
102,0.94926196,0.05073806,0.08867965,0.16237994,0.67721415,0.07172626,0.13295047,0.22093448,0.48154753,0.16456753
103,0.1892458,0.81075424,0.15095252,0.19446224,0.437942,0.21664329,0.118253686,0.077549644,0.12720592,0.6769907
104,0.050365914,0.9496341,0.63605684,0.1395062,0.105397,0.11903988,0.55913544,0.1347393,0.18852451,0.117600866
105,0.044260927,0.9557391,0.36548465,0.20406415,0.18951695,0.24093431,0.16351151,0.27950206,0.40236315,0.15462328
106,0.8896967,0.11030328,0.18544023,0.28245172,0.26893836,0.26316977,0.112753734,0.57471865,0.20657508,0.105952546
107,0.040683277,0.95931673,0.20347188,0.34299287,0.18463823,0.26889703,0.23091236,0.093132965,0.4032999,0.27265477
108,0.25223914,0.7477609,0.251968,0.11673944,0.16312674,0.4681658,0.045770995,0.07304793,0.56937903,0.3118021
109,0.8267063,0.17329364,0.67114794,0.090032116,0.114800684,0.12401923,0.31778884,0.24321528,0.3604914,0.07850451
110,0.053980988,0.94601905,0.041923515,0.74235845,0.101575285,0.1141428,0.23432468,0.62877464,0.043429993,0.09347071
111,0.13471766,0.86528236,0.029032212,0.80890864,0.07536291,0.08669628,0.39106768,0.20062444,0.17285709,0.23545083
112,0.084019415,0.9159806,0.12278848,0.4052021,0.29676646,0.17524296,0.22732422,0.43051142,0.11178125,0.23038313
113,0.18956107,0.81043893,0.12908414,0.46677345,0.20950784,0.1946346,0.13249283,0.7769624,0.03090864,0.05963616
114,0.3625554,0.6374445,0.28522623,0.22880363,0.23813,0.24784018,0.15708745,0.3196279,0.3519112,0.17137353
115,0.96811813,0.03188185,0.106289126,0.11409876,0.35904208,0.42057002,0.032393508,0.07231835,0.09171145,0.8035767
116,0.03037384,0.9696261,0.14961687,0.3818566,0.111121185,0.3574054,0.22172388,0.09929985,0.29121408,0.38776213
117,0.3030187,0.6969813,0.20989853,0.42778674,0.14947096,0.21284373,0.3322708,0.4632571,0.08710052,0.11737155
118,0.30473164,0.69526833,0.23640935,0.2361861,0.14783661,0.37956795,0.11460883,0.07972946,0.61431646,0.19134523
119,0.09019561,0.90980434,0.053379692,0.66605985,0.12854905,0.1520114,0.17953481,0.11043554,0.53890365,0.17112607
120,0.41895404,0.5810459,0.27409422,0.1860956,0.08898412,0.4508261,0.19400907,0.5054691,0.0968355,0.2036864
121,0.06124974,0.9387503,0.42335072,0.114626646,0.17787334,0.28414923,0.03964623,0.032872304,0.8239919,0.10348967
122,0.046367045,0.953633,0.60676396,0.10582421,0.12164506,0.16576678,0.14936072,0.2574917,0.46904483,0.1241027
123,0.056129757,0.94387025,0.6643338,0.08225088,0.11082054,0.14259474,0.12839319,0.15215817,0.6103881,0.10906049
124,0.60256314,0.39743692,0.677413,0.06976589,0.1099776,0.14284347,0.26316378,0.59479296,0.07825091,0.06379245
125,0.37396622,0.6260338,0.4728378,0.124382444,0.32411462,0.07866505,0.38035136,0.06983891,0.4522717,0.09753799
126,0.049714454,0.9502856,0.7438462,0.052910443,0.09427482,0.10896855,0.2954524,0.11260919,0.45116386,0.14077452
127,0.4099147,0.5900852,0.19119129,0.2892161,0.27156553,0.24802712,0.25654435,0.33504757,0.14216629,0.26624182
128,0.85250443,0.1474955,0.10868173,0.44057754,0.37781644,0.072924264,0.36327907,0.07833795,0.44098923,0.11739382
129,0.040944546,0.9590555,0.5002153,0.12749588,0.12501095,0.24727798,0.1545628,0.562882,0.13486141,0.14769381
130,0.6953454,0.3046546,0.29677433,0.2344712,0.19947907,0.26927534,0.16225009,0.13099183,0.5235744,0.1831837
